"Sample","Time","Temp_C","Humidity_RH","Dew_Point_C","Comments","Serial_Number","site"
754,"3/26/2025 6:00",12,94,11.1,NA,"65057165","PtCon"
755,"3/26/2025 6:30",12,94,11.1,NA,"65057165","PtCon"
756,"3/26/2025 7:00",12,94.5,11.1,NA,"65057165","PtCon"
757,"3/26/2025 7:30",12,91.5,10.7,NA,"65057165","PtCon"
758,"3/26/2025 8:00",12.5,88.5,10.7,NA,"65057165","PtCon"
759,"3/26/2025 8:30",13,91,11.6,NA,"65057165","PtCon"
760,"3/26/2025 9:00",13,90.5,11.5,NA,"65057165","PtCon"
761,"3/26/2025 9:30",13.5,86.5,11.3,NA,"65057165","PtCon"
762,"3/26/2025 10:00",13.5,89,11.7,NA,"65057165","PtCon"
763,"3/26/2025 10:30",14,86,11.7,NA,"65057165","PtCon"
764,"3/26/2025 11:00",15,78.5,11.3,NA,"65057165","PtCon"
765,"3/26/2025 11:30",15,82.5,12,NA,"65057165","PtCon"
766,"3/26/2025 12:00",15.5,81.5,12.3,NA,"65057165","PtCon"
767,"3/26/2025 12:30",16.5,80.5,13.1,NA,"65057165","PtCon"
768,"3/26/2025 13:00",17.5,75.5,13.1,NA,"65057165","PtCon"
769,"3/26/2025 13:30",17,75.5,12.6,NA,"65057165","PtCon"
770,"3/26/2025 14:00",18,72,12.9,NA,"65057165","PtCon"
771,"3/26/2025 14:30",18.5,69,12.7,NA,"65057165","PtCon"
772,"3/26/2025 15:00",17.5,70.5,12.1,NA,"65057165","PtCon"
773,"3/26/2025 15:30",18,69.5,12.3,NA,"65057165","PtCon"
774,"3/26/2025 16:00",18,68,12,NA,"65057165","PtCon"
775,"3/26/2025 16:30",16.5,76,12.3,NA,"65057165","PtCon"
776,"3/26/2025 17:00",16,74,11.4,NA,"65057165","PtCon"
777,"3/26/2025 17:30",15.5,76.5,11.4,NA,"65057165","PtCon"
778,"3/26/2025 18:00",15.5,74,10.9,NA,"65057165","PtCon"
779,"3/26/2025 18:30",14.5,80,11.1,NA,"65057165","PtCon"
780,"3/26/2025 19:00",14,82.5,11.1,NA,"65057165","PtCon"
781,"3/26/2025 19:30",13.5,85,11,NA,"65057165","PtCon"
782,"3/26/2025 20:00",13,83.5,10.3,NA,"65057165","PtCon"
783,"3/26/2025 20:30",13,86,10.7,NA,"65057165","PtCon"
784,"3/26/2025 21:00",13,86.5,10.8,NA,"65057165","PtCon"
785,"3/26/2025 21:30",13,87,10.9,NA,"65057165","PtCon"
786,"3/26/2025 22:00",13,87.5,11,NA,"65057165","PtCon"
787,"3/26/2025 22:30",12,88.5,10.2,NA,"65057165","PtCon"
788,"3/26/2025 23:00",12,90.5,10.5,NA,"65057165","PtCon"
789,"3/26/2025 23:30",12,91,10.6,NA,"65057165","PtCon"
790,"3/27/2025 0:00",11.5,91.5,10.2,NA,"65057165","PtCon"
791,"3/27/2025 0:30",10.5,91.5,9.2,NA,"65057165","PtCon"
792,"3/27/2025 1:00",9,92,7.8,NA,"65057165","PtCon"
793,"3/27/2025 1:30",9.5,94,8.6,NA,"65057165","PtCon"
794,"3/27/2025 2:00",10.5,95.5,9.8,NA,"65057165","PtCon"
795,"3/27/2025 2:30",11.5,94.5,10.6,NA,"65057165","PtCon"
796,"3/27/2025 3:00",11,94.5,10.2,NA,"65057165","PtCon"
797,"3/27/2025 3:30",9.5,93.5,8.5,NA,"65057165","PtCon"
798,"3/27/2025 4:00",9.5,95,8.7,NA,"65057165","PtCon"
799,"3/27/2025 4:30",9,95,8.2,NA,"65057165","PtCon"
800,"3/27/2025 5:00",10.5,94,9.6,NA,"65057165","PtCon"
801,"3/27/2025 5:30",10.5,96,9.9,NA,"65057165","PtCon"
802,"3/27/2025 6:00",11.5,95,10.7,NA,"65057165","PtCon"
803,"3/27/2025 6:30",11.5,94,10.6,NA,"65057165","PtCon"
804,"3/27/2025 7:00",11,94.5,10.2,NA,"65057165","PtCon"
805,"3/27/2025 7:30",10.5,94.5,9.7,NA,"65057165","PtCon"
806,"3/27/2025 8:00",11.5,95.5,10.8,NA,"65057165","PtCon"
807,"3/27/2025 8:30",13.5,94.5,12.6,NA,"65057165","PtCon"
808,"3/27/2025 9:00",14,88.5,12.1,NA,"65057165","PtCon"
809,"3/27/2025 9:30",14,88,12,NA,"65057165","PtCon"
810,"3/27/2025 10:00",14.5,89,12.7,NA,"65057165","PtCon"
811,"3/27/2025 10:30",16.5,82.5,13.5,NA,"65057165","PtCon"
812,"3/27/2025 11:00",17.5,78.5,13.7,NA,"65057165","PtCon"
813,"3/27/2025 11:30",18.5,74,13.8,NA,"65057165","PtCon"
814,"3/27/2025 12:00",19,72,13.8,NA,"65057165","PtCon"
815,"3/27/2025 12:30",19.5,71.5,14.2,NA,"65057165","PtCon"
816,"3/27/2025 13:00",20,70.5,14.5,NA,"65057165","PtCon"
817,"3/27/2025 13:30",19.5,70,13.9,NA,"65057165","PtCon"
818,"3/27/2025 14:00",18.5,71.5,13.3,NA,"65057165","PtCon"
819,"3/27/2025 14:30",17.5,76,13.2,NA,"65057165","PtCon"
820,"3/27/2025 15:00",17,77,12.9,NA,"65057165","PtCon"
821,"3/27/2025 15:30",17.5,76.5,13.3,NA,"65057165","PtCon"
822,"3/27/2025 16:00",17.5,75,13,NA,"65057165","PtCon"
823,"3/27/2025 16:30",17.5,74,12.8,NA,"65057165","PtCon"
824,"3/27/2025 17:00",15,84,12.3,NA,"65057165","PtCon"
825,"3/27/2025 17:30",15.5,81,12.3,NA,"65057165","PtCon"
826,"3/27/2025 18:00",14,86,11.7,NA,"65057165","PtCon"
827,"3/27/2025 18:30",14.5,84,11.8,NA,"65057165","PtCon"
828,"3/27/2025 19:00",14,86.5,11.8,NA,"65057165","PtCon"
829,"3/27/2025 19:30",13,90.5,11.5,NA,"65057165","PtCon"
830,"3/27/2025 20:00",13,89.5,11.3,NA,"65057165","PtCon"
831,"3/27/2025 20:30",13.5,88,11.6,NA,"65057165","PtCon"
832,"3/27/2025 21:00",13.5,89.5,11.8,NA,"65057165","PtCon"
833,"3/27/2025 21:30",13.5,91,12.1,NA,"65057165","PtCon"
834,"3/27/2025 22:00",13,92,11.7,NA,"65057165","PtCon"
835,"3/27/2025 22:30",13.5,89,11.7,NA,"65057165","PtCon"
836,"3/27/2025 23:00",13.5,88,11.6,NA,"65057165","PtCon"
837,"3/27/2025 23:30",13.5,90.5,12,NA,"65057165","PtCon"
838,"3/28/2025 0:00",13,93,11.9,NA,"65057165","PtCon"
839,"3/28/2025 0:30",12.5,95,11.7,NA,"65057165","PtCon"
840,"3/28/2025 1:00",12.5,95,11.7,NA,"65057165","PtCon"
841,"3/28/2025 1:30",13,92.5,11.8,NA,"65057165","PtCon"
842,"3/28/2025 2:00",13,87.5,11,NA,"65057165","PtCon"
843,"3/28/2025 2:30",13,85.5,10.6,NA,"65057165","PtCon"
844,"3/28/2025 3:00",12.5,86,10.2,NA,"65057165","PtCon"
845,"3/28/2025 3:30",12.5,88,10.6,NA,"65057165","PtCon"
846,"3/28/2025 4:00",12.5,89,10.7,NA,"65057165","PtCon"
847,"3/28/2025 4:30",12,90.5,10.5,NA,"65057165","PtCon"
848,"3/28/2025 5:00",12,90.5,10.5,NA,"65057165","PtCon"
849,"3/28/2025 5:30",12,90.5,10.5,NA,"65057165","PtCon"
850,"3/28/2025 6:00",12,90,10.4,NA,"65057165","PtCon"
851,"3/28/2025 6:30",12,89.5,10.3,NA,"65057165","PtCon"
852,"3/28/2025 7:00",12,89.5,10.3,NA,"65057165","PtCon"
853,"3/28/2025 7:30",12,89,10.2,NA,"65057165","PtCon"
854,"3/28/2025 8:00",12,87.5,10,NA,"65057165","PtCon"
855,"3/28/2025 8:30",13.5,83.5,10.8,NA,"65057165","PtCon"
856,"3/28/2025 9:00",15,77,11,NA,"65057165","PtCon"
857,"3/28/2025 9:30",16,75,11.6,NA,"65057165","PtCon"
858,"3/28/2025 10:00",16.5,72,11.4,NA,"65057165","PtCon"
859,"3/28/2025 10:30",17,68,11.1,NA,"65057165","PtCon"
860,"3/28/2025 11:00",17.5,67,11.3,NA,"65057165","PtCon"
861,"3/28/2025 11:30",18,64.5,11.2,NA,"65057165","PtCon"
862,"3/28/2025 12:00",17.5,71,12.2,NA,"65057165","PtCon"
863,"3/28/2025 12:30",17,73,12.1,NA,"65057165","PtCon"
864,"3/28/2025 13:00",17.5,70.5,12.1,NA,"65057165","PtCon"
865,"3/28/2025 13:30",17.5,72,12.4,NA,"65057165","PtCon"
866,"3/28/2025 14:00",17.5,72,12.4,NA,"65057165","PtCon"
867,"3/28/2025 14:30",17.5,69.5,11.9,NA,"65057165","PtCon"
868,"3/28/2025 15:00",17.5,69,11.8,NA,"65057165","PtCon"
869,"3/28/2025 15:30",17,72,11.9,NA,"65057165","PtCon"
870,"3/28/2025 16:00",17.5,69,11.8,NA,"65057165","PtCon"
871,"3/28/2025 16:30",17.5,66,11.1,NA,"65057165","PtCon"
872,"3/28/2025 17:00",16.5,65.5,10,NA,"65057165","PtCon"
873,"3/28/2025 17:30",16,71,10.7,NA,"65057165","PtCon"
874,"3/28/2025 18:00",14.5,77,10.5,NA,"65057165","PtCon"
875,"3/28/2025 18:30",15,73.5,10.3,NA,"65057165","PtCon"
876,"3/28/2025 19:00",14,68,8.2,NA,"65057165","PtCon"
877,"3/28/2025 19:30",13,73.5,8.4,NA,"65057165","PtCon"
878,"3/28/2025 20:00",12.5,78,8.8,NA,"65057165","PtCon"
879,"3/28/2025 20:30",12,78,8.3,NA,"65057165","PtCon"
880,"3/28/2025 21:00",12,78,8.3,NA,"65057165","PtCon"
881,"3/28/2025 21:30",12,82.5,9.1,NA,"65057165","PtCon"
882,"3/28/2025 22:00",12,81,8.8,NA,"65057165","PtCon"
883,"3/28/2025 22:30",11.5,81,8.4,NA,"65057165","PtCon"
884,"3/28/2025 23:00",11.5,82,8.5,NA,"65057165","PtCon"
885,"3/28/2025 23:30",11.5,81.5,8.4,NA,"65057165","PtCon"
886,"3/29/2025 0:00",11.5,80,8.2,NA,"65057165","PtCon"
887,"3/29/2025 0:30",11.5,82,8.5,NA,"65057165","PtCon"
888,"3/29/2025 1:00",11.5,82.5,8.6,NA,"65057165","PtCon"
889,"3/29/2025 1:30",11.5,83.5,8.8,NA,"65057165","PtCon"
890,"3/29/2025 2:00",11,83.5,8.3,NA,"65057165","PtCon"
891,"3/29/2025 2:30",11,83,8.2,NA,"65057165","PtCon"
892,"3/29/2025 3:00",11,82,8,NA,"65057165","PtCon"
893,"3/29/2025 3:30",11,84,8.4,NA,"65057165","PtCon"
894,"3/29/2025 4:00",11,84,8.4,NA,"65057165","PtCon"
895,"3/29/2025 4:30",10.5,84,7.9,NA,"65057165","PtCon"
896,"3/29/2025 5:00",10.5,86,8.3,NA,"65057165","PtCon"
897,"3/29/2025 5:30",10.5,81,7.4,NA,"65057165","PtCon"
898,"3/29/2025 6:00",10.5,79.5,7.1,NA,"65057165","PtCon"
899,"3/29/2025 6:30",10.5,83.5,7.8,NA,"65057165","PtCon"
900,"3/29/2025 7:00",10,83,7.3,NA,"65057165","PtCon"
901,"3/29/2025 7:30",10,82,7.1,NA,"65057165","PtCon"
902,"3/29/2025 8:00",10.5,79.5,7.1,NA,"65057165","PtCon"
903,"3/29/2025 8:30",12,74.5,7.6,NA,"65057165","PtCon"
904,"3/29/2025 9:00",13,68.5,7.3,NA,"65057165","PtCon"
905,"3/29/2025 9:30",14,64,7.3,NA,"65057165","PtCon"
906,"3/29/2025 10:00",13.5,64.5,6.9,NA,"65057165","PtCon"
907,"3/29/2025 10:30",16,60,8.2,NA,"65057165","PtCon"
908,"3/29/2025 11:00",16,59.5,8.1,NA,"65057165","PtCon"
909,"3/29/2025 11:30",15.5,61,8,NA,"65057165","PtCon"
910,"3/29/2025 12:00",16.5,56.5,7.8,NA,"65057165","PtCon"
911,"3/29/2025 12:30",17,58.5,8.8,NA,"65057165","PtCon"
912,"3/29/2025 13:00",16,60.5,8.4,NA,"65057165","PtCon"
913,"3/29/2025 13:30",16,59.5,8.1,NA,"65057165","PtCon"
914,"3/29/2025 14:00",16,57,7.5,NA,"65057165","PtCon"
915,"3/29/2025 14:30",16.5,59,8.5,NA,"65057165","PtCon"
916,"3/29/2025 15:00",16.5,60,8.7,NA,"65057165","PtCon"
917,"3/29/2025 15:30",17,59.5,9.1,NA,"65057165","PtCon"
918,"3/29/2025 16:00",14.5,68,8.7,NA,"65057165","PtCon"
919,"3/29/2025 16:30",14.5,70.5,9.2,NA,"65057165","PtCon"
920,"3/29/2025 17:00",14,71,8.8,NA,"65057165","PtCon"
921,"3/29/2025 17:30",13.5,72.5,8.7,NA,"65057165","PtCon"
922,"3/29/2025 18:00",14,70.5,8.7,NA,"65057165","PtCon"
923,"3/29/2025 18:30",13,72.5,8.2,NA,"65057165","PtCon"
924,"3/29/2025 19:00",12.5,73.5,7.9,NA,"65057165","PtCon"
925,"3/29/2025 19:30",13,77.5,9.2,NA,"65057165","PtCon"
926,"3/29/2025 20:00",12.5,74.5,8.1,NA,"65057165","PtCon"
927,"3/29/2025 20:30",17,76,12.7,NA,"65057165","PtCon"
928,"3/29/2025 21:00",18,73,13.1,NA,"65057165","PtCon"
929,"3/29/2025 21:30",18,72.5,13,NA,"65057165","PtCon"
930,"3/29/2025 22:00",17.5,72,12.4,NA,"65057165","PtCon"
931,"3/29/2025 22:30",17,71.5,11.8,NA,"65057165","PtCon"
932,"3/29/2025 23:00",16.5,71,11.2,NA,"65057165","PtCon"
933,"3/29/2025 23:30",16,71,10.7,NA,"65057165","PtCon"
934,"3/30/2025 0:00",16,70.5,10.6,NA,"65057165","PtCon"
935,"3/30/2025 0:30",15.5,70.5,10.2,NA,"65057165","PtCon"
936,"3/30/2025 1:00",15.5,70,10.1,NA,"65057165","PtCon"
937,"3/30/2025 1:30",15,70,9.6,NA,"65057165","PtCon"
938,"3/30/2025 2:00",15,70,9.6,NA,"65057165","PtCon"
939,"3/30/2025 2:30",15,69.5,9.5,NA,"65057165","PtCon"
940,"3/30/2025 3:00",14.5,69.5,9,NA,"65057165","PtCon"
941,"3/30/2025 3:30",14.5,69.5,9,NA,"65057165","PtCon"
942,"3/30/2025 4:00",14.5,69.5,9,NA,"65057165","PtCon"
943,"3/30/2025 4:30",14,69.5,8.5,NA,"65057165","PtCon"
944,"3/30/2025 5:00",14,69.5,8.5,NA,"65057165","PtCon"
945,"3/30/2025 5:30",14,69.5,8.5,NA,"65057165","PtCon"
946,"3/30/2025 6:00",14,69.5,8.5,NA,"65057165","PtCon"
947,"3/30/2025 6:30",13.5,69.5,8,NA,"65057165","PtCon"
948,"3/30/2025 7:00",13.5,69.5,8,NA,"65057165","PtCon"
949,"3/30/2025 7:30",13.5,69.5,8,NA,"65057165","PtCon"
950,"3/30/2025 8:00",13.5,69.5,8,NA,"65057165","PtCon"
951,"3/30/2025 8:30",13.5,69.5,8,NA,"65057165","PtCon"
952,"3/30/2025 9:00",13.5,69.5,8,NA,"65057165","PtCon"
953,"3/30/2025 9:30",13.5,69.5,8,NA,"65057165","PtCon"
954,"3/30/2025 10:00",13.5,70,8.1,NA,"65057165","PtCon"
955,"3/30/2025 10:30",13.5,70,8.1,NA,"65057165","PtCon"
956,"3/30/2025 11:00",14,70,8.6,NA,"65057165","PtCon"
957,"3/30/2025 11:30",14,70,8.6,NA,"65057165","PtCon"
958,"3/30/2025 12:00",14,70,8.6,NA,"65057165","PtCon"
959,"3/30/2025 12:30",14.5,70,9.1,NA,"65057165","PtCon"
960,"3/30/2025 13:00",15,70,9.6,NA,"65057165","PtCon"
961,"3/30/2025 13:30",15,70,9.6,NA,"65057165","PtCon"
962,"3/30/2025 14:00",15.5,70,10.1,NA,"65057165","PtCon"
