"Time","Dangermond_North Beach Air Temp Avg degC","Dangermond_North Beach Relative Humidity Max %","Dangermond_North Beach Relative Humidity Min %"
"2025-10-16 02:20:00",14.89,72.7,71.2
"2025-10-16 02:30:00",14.68,73.9,71.9
"2025-10-16 02:40:00",14.42,75.2,72.8
"2025-10-16 02:50:00",14.21,76,73
"2025-10-16 03:00:00",14,76.5,73.8
"2025-10-16 03:10:00",14.03,76,72.1
"2025-10-16 03:20:00",14.38,74.2,71.2
"2025-10-16 03:30:00",13.96,76.3,72.8
"2025-10-16 03:40:00",13.38,78.9,73.9
"2025-10-16 03:50:00",13.3,79.4,73.9
"2025-10-16 04:00:00",14.07,74.1,70.2
"2025-10-16 04:10:00",14.34,72.5,68.9
"2025-10-16 04:20:00",14.62,72.6,68.3
"2025-10-16 04:30:00",14.62,73.2,68.1
"2025-10-16 04:40:00",14.51,73.4,69.2
"2025-10-16 04:50:00",14.43,73.8,68.7
"2025-10-16 05:00:00",13.98,75.5,71.7
"2025-10-16 05:10:00",13.85,75.6,72.6
"2025-10-16 05:20:00",13.57,76.5,72.4
"2025-10-16 05:30:00",13.08,79.3,72.4
"2025-10-16 05:40:00",12.61,81.3,72.4
"2025-10-16 05:50:00",13.04,78.6,70.9
"2025-10-16 06:00:00",12.77,79.9,72.6
"2025-10-16 06:10:00",12.37,83,72.4
"2025-10-16 06:20:00",12.15,82,75.6
"2025-10-16 06:30:00",12.74,81.5,73.3
"2025-10-16 06:40:00",13.35,79.9,73
"2025-10-16 06:50:00",13.53,79,74.5
"2025-10-16 07:00:00",13.71,79.6,76.6
"2025-10-16 07:10:00",14.2,78.9,75.9
"2025-10-16 07:20:00",14.69,77.4,74.1
"2025-10-16 07:30:00",15.14,75.2,73.2
"2025-10-16 07:40:00",15.51,75.3,72.4
"2025-10-16 07:50:00",15.94,73.6,70.4
"2025-10-16 08:00:00",16.4,72.9,68.4
"2025-10-16 08:10:00",16.63,71.9,67.8
"2025-10-16 08:20:00",17.2,70.2,65.4
"2025-10-16 08:30:00",17.69,68.9,64.1
"2025-10-16 08:40:00",18.18,67.3,61.3
"2025-10-16 08:50:00",18.29,67,61
"2025-10-16 09:00:00",18.7,65.4,58.3
"2025-10-16 09:10:00",18.96,71.7,57
"2025-10-16 09:20:00",18.6,71.3,59.9
"2025-10-16 09:30:00",19.65,70.3,57
"2025-10-16 09:40:00",19.82,68.8,53.9
"2025-10-16 09:50:00",18.55,77,65.1
"2025-10-16 10:00:00",18.11,78.8,68.1
"2025-10-16 10:10:00",17.76,83.6,73.1
"2025-10-16 10:20:00",18.22,83.2,69.4
"2025-10-16 10:30:00",17.99,85,72.1
"2025-10-16 10:40:00",17.29,86.8,79.2
"2025-10-16 10:50:00",17.36,86.9,78.4
"2025-10-16 11:00:00",17.33,86.8,78.6
"2025-10-16 11:10:00",17.54,86.4,76.1
"2025-10-16 11:20:00",17.5,87,76.9
"2025-10-16 11:30:00",17.49,88.2,78.9
"2025-10-16 11:40:00",17.6,87.4,78.7
"2025-10-16 11:50:00",17.71,86.1,77.1
"2025-10-16 12:00:00",17.94,87.5,75.7
"2025-10-16 12:10:00",17.94,87.5,76.3
"2025-10-16 12:20:00",18.05,86.6,76.2
"2025-10-16 12:30:00",18.31,86.1,75.2
"2025-10-16 12:40:00",18.28,86.3,76.3
"2025-10-16 12:50:00",18.11,85.9,76.8
"2025-10-16 13:00:00",18.23,84.5,76.7
"2025-10-16 13:10:00",18.29,84.6,76.7
"2025-10-16 13:20:00",18.09,86,77.6
"2025-10-16 13:30:00",18.82,82.8,74.1
"2025-10-16 13:40:00",19.5,79.5,71.9
"2025-10-16 13:50:00",20,78.2,70.3
"2025-10-16 14:00:00",19.65,78.4,71.7
"2025-10-16 14:10:00",19.49,83,71.2
"2025-10-16 14:20:00",19.3,83.3,73.7
"2025-10-16 14:30:00",19.64,81.8,71.1
"2025-10-16 14:40:00",20.02,79.4,68.8
"2025-10-16 14:50:00",20,80.8,68.8
"2025-10-16 15:00:00",20.1,77.6,67.5
"2025-10-16 15:10:00",19.86,79.3,68.9
"2025-10-16 15:20:00",20.15,76.8,64.4
"2025-10-16 15:30:00",20.4,73.5,65.8
"2025-10-16 15:40:00",21.01,69.5,63
"2025-10-16 15:50:00",21.47,65.3,60.4
"2025-10-16 16:00:00",20.63,71.3,62.1
"2025-10-16 16:10:00",20.67,69,62.9
"2025-10-16 16:20:00",20.81,67.2,61.2
"2025-10-16 16:30:00",20.92,66.1,61.5
"2025-10-16 16:40:00",21.3,64.7,60.9
"2025-10-16 16:50:00",21.69,62.3,58.8
"2025-10-16 17:00:00",21.51,61.9,58.4
"2025-10-16 17:10:00",20.96,63.5,58.5
"2025-10-16 17:20:00",20.1,66.4,60.2
"2025-10-16 17:30:00",19.18,68.3,63.8
"2025-10-16 17:40:00",19.08,66.3,60.3
"2025-10-16 17:50:00",19.44,64.4,57.4
"2025-10-16 18:00:00",18.58,67.4,61
"2025-10-16 18:10:00",18.6,66.7,61.7
"2025-10-16 18:20:00",18.33,67.8,63.8
"2025-10-16 18:30:00",18.5,66.8,62.1
"2025-10-16 18:40:00",19.06,65.2,59.2
"2025-10-16 18:50:00",19.29,65.7,59.9
"2025-10-16 19:00:00",19.17,66.1,61.8
"2025-10-16 19:10:00",18.23,70.6,62.4
"2025-10-16 19:20:00",17.84,70.9,66.6
"2025-10-16 19:30:00",17.43,72.4,68.4
"2025-10-16 19:40:00",17.22,72.8,69.9
"2025-10-16 19:50:00",17.41,72.3,69.7
"2025-10-16 20:00:00",17.6,72.4,69
"2025-10-16 20:10:00",17.64,73.1,68.3
"2025-10-16 20:20:00",17.96,72.2,65.9
"2025-10-16 20:30:00",17.71,73.5,68
"2025-10-16 20:40:00",17,76.4,70.9
"2025-10-16 20:50:00",17.19,75,70.5
"2025-10-16 21:00:00",16.77,76.1,72.3
"2025-10-16 21:10:00",17.14,74.9,72
"2025-10-16 21:20:00",17.17,75,71.5
"2025-10-16 21:30:00",17.19,74.4,71.3
"2025-10-16 21:40:00",17.28,75,71.2
"2025-10-16 21:50:00",17.3,75,71.2
"2025-10-16 22:00:00",17.29,75.3,71.6
"2025-10-16 22:10:00",17.11,76,72.4
"2025-10-16 22:20:00",17.52,75,70.9
"2025-10-16 22:30:00",17.66,74.5,71.1
"2025-10-16 22:40:00",18.08,73.4,68.9
"2025-10-16 22:50:00",18.6,69.8,63.1
"2025-10-16 23:00:00",18.47,69.3,64.2
"2025-10-16 23:10:00",18.66,68,62
"2025-10-16 23:20:00",18.99,66.3,59.8
"2025-10-16 23:30:00",18.34,69.3,63.3
"2025-10-16 23:40:00",18.37,69.8,62.6
"2025-10-16 23:50:00",18.95,71.2,58.2
"2025-10-17 00:00:00",18.34,69.2,61.5
"2025-10-17 00:10:00",18.45,70.6,61.7
"2025-10-17 00:20:00",19.37,65.7,56.3
"2025-10-17 00:30:00",19.06,64.8,58.1
"2025-10-17 00:40:00",18.88,65.5,60.1
"2025-10-17 00:50:00",18.74,66.3,60.3
"2025-10-17 01:00:00",19.08,64.6,57.4
"2025-10-17 01:10:00",19.25,61.9,57.3
"2025-10-17 01:20:00",18.89,62.8,58.1
"2025-10-17 01:30:00",19.31,61.3,56.3
"2025-10-17 01:40:00",18.92,61.1,56.5
"2025-10-17 01:50:00",19.15,60.9,55.4
"2025-10-17 02:00:00",19.57,60,55.6
"2025-10-17 02:10:00",19.57,60.7,56.2
"2025-10-17 02:20:00",19.41,61.7,57.3
"2025-10-17 02:30:00",19.42,61,58.4
"2025-10-17 02:40:00",19.48,61.6,57.9
"2025-10-17 02:50:00",19.53,60.7,57.4
"2025-10-17 03:00:00",19.61,61,56.8
"2025-10-17 03:10:00",19.45,61.2,58.4
"2025-10-17 03:20:00",19.43,61.6,58.5
"2025-10-17 03:30:00",19.49,60.8,57.9
"2025-10-17 03:40:00",19.01,62.3,59.1
"2025-10-17 03:50:00",19.04,60.9,57.4
"2025-10-17 04:00:00",19.25,59.8,55
"2025-10-17 04:10:00",19.44,58.2,55.5
"2025-10-17 04:20:00",19.3,59.1,55.6
"2025-10-17 04:30:00",19.33,58.7,54.8
"2025-10-17 04:40:00",19.16,57.9,55.5
"2025-10-17 04:50:00",19.06,58.4,55.6
"2025-10-17 05:00:00",19.17,57.7,53.9
"2025-10-17 05:10:00",19.13,58.4,54.1
"2025-10-17 05:20:00",19.28,57.1,53.4
"2025-10-17 05:30:00",18.87,58.3,54.2
"2025-10-17 05:40:00",18.94,58.9,54.6
"2025-10-17 05:50:00",19.33,57,51.9
"2025-10-17 06:00:00",19.4,60.2,51.4
"2025-10-17 06:10:00",17.53,79.6,58.7
"2025-10-17 06:20:00",17.17,80.7,71.3
"2025-10-17 06:30:00",17.18,78.9,69.8
"2025-10-17 06:40:00",18.42,72.3,54.2
"2025-10-17 06:50:00",19.33,58.1,50.7
"2025-10-17 07:00:00",20.27,52.9,49.2
"2025-10-17 07:10:00",21.05,51.3,46.9
"2025-10-17 07:20:00",21.28,59.2,46.1
"2025-10-17 07:30:00",20.43,61,53.3
"2025-10-17 07:40:00",20.02,65.4,55
"2025-10-17 07:50:00",20.64,68.7,60.7
"2025-10-17 08:00:00",20.57,67.6,60.8
"2025-10-17 08:10:00",20.53,70.1,59.7
"2025-10-17 08:20:00",22.02,60.8,53
"2025-10-17 08:30:00",22.19,60.2,51.5
"2025-10-17 08:40:00",21.99,62.8,55.2
"2025-10-17 08:50:00",21.92,60.2,54.8
"2025-10-17 09:00:00",22.41,56.5,48.7
"2025-10-17 09:10:00",22.61,54.5,49.7
"2025-10-17 09:20:00",22.39,62.1,51
"2025-10-17 09:30:00",22.12,68,56.1
"2025-10-17 09:40:00",21.96,66.2,56.5
"2025-10-17 09:50:00",21.1,68.6,58.9
"2025-10-17 10:00:00",21,75.3,56.3
"2025-10-17 10:10:00",21.47,65.8,55.3
"2025-10-17 10:20:00",21.24,67.2,58.1
"2025-10-17 10:30:00",21.08,70.2,59.3
"2025-10-17 10:40:00",21.56,68.1,57.8
"2025-10-17 10:50:00",22.03,64.6,53.9
"2025-10-17 11:00:00",22.5,59.3,50.1
"2025-10-17 11:10:00",23.05,63.1,47.6
"2025-10-17 11:20:00",21.69,67.5,58.8
"2025-10-17 11:30:00",21.91,72.2,59.9
"2025-10-17 11:40:00",21.36,73.3,63
"2025-10-17 11:50:00",20.85,84.2,61.2
"2025-10-17 12:00:00",20.04,91.3,74.2
"2025-10-17 12:10:00",19.59,93,81
"2025-10-17 12:20:00",19.73,90,79.1
"2025-10-17 12:30:00",19.86,88.4,78.3
"2025-10-17 12:40:00",19.91,86.9,74.6
"2025-10-17 12:50:00",20.25,83.7,71
"2025-10-17 13:00:00",20.46,83.4,68.5
"2025-10-17 13:10:00",20.16,84.1,72.3
"2025-10-17 13:20:00",20.18,85.4,69.6
"2025-10-17 13:30:00",20.11,83.8,70.8
"2025-10-17 13:40:00",19.94,84.9,73.2
"2025-10-17 13:50:00",20.14,83.8,71.1
"2025-10-17 14:00:00",20.02,85.8,74.4
"2025-10-17 14:10:00",20.73,80.5,65.6
"2025-10-17 14:20:00",20.75,80.5,66.7
"2025-10-17 14:30:00",20.85,83.6,67.3
"2025-10-17 14:40:00",20.27,82.5,71.5
"2025-10-17 14:50:00",20.09,82.2,74.5
"2025-10-17 15:00:00",20.07,82.3,73.1
"2025-10-17 15:10:00",20.34,81.7,70.7
"2025-10-17 15:20:00",20.74,76.7,68.7
"2025-10-17 15:30:00",20.9,76.2,68
"2025-10-17 15:40:00",21,75.5,68
"2025-10-17 15:50:00",20.52,73.9,69.1
"2025-10-17 16:00:00",20.43,74.4,70.4
"2025-10-17 16:10:00",20.58,76.2,70.4
"2025-10-17 16:20:00",20.62,75.1,70.9
"2025-10-17 16:30:00",21.37,73,61.6
"2025-10-17 16:40:00",22.14,62.4,58.7
"2025-10-17 16:50:00",21.72,64.2,60.5
"2025-10-17 17:00:00",21.66,63,60.1
"2025-10-17 17:10:00",21.5,61.3,59.2
"2025-10-17 17:20:00",21.41,60.5,56.1
"2025-10-17 17:30:00",20.71,64.6,56.2
"2025-10-17 17:40:00",19.49,67,63.5
"2025-10-17 17:50:00",19.03,72.4,64.7
"2025-10-17 18:00:00",18.39,75.3,70.8
"2025-10-17 18:10:00",18.13,73.6,66
"2025-10-17 18:20:00",18.38,66.8,61.5
"2025-10-17 18:30:00",17.9,69.3,60.7
"2025-10-17 18:40:00",17.29,70.1,64.6
"2025-10-17 18:50:00",17.31,67.3,59.1
"2025-10-17 19:00:00",17.82,60.4,52.2
"2025-10-17 19:10:00",18.07,55,48.9
"2025-10-17 19:20:00",18.4,57.1,48.2
"2025-10-17 19:30:00",19.01,56.8,49.1
"2025-10-17 19:40:00",20.48,56.5,40.8
"2025-10-17 19:50:00",21.56,43,38.5
"2025-10-17 20:00:00",21.52,48.6,41.7
"2025-10-17 20:10:00",21.11,55,44.9
"2025-10-17 20:20:00",20.11,55.4,48.5
"2025-10-17 20:30:00",19.97,55.1,47.2
"2025-10-17 20:40:00",20.12,52.9,43.6
"2025-10-17 20:50:00",18.42,58.4,49.9
"2025-10-17 21:00:00",18.52,58.3,49.7
"2025-10-17 21:10:00",19.66,58.9,42.3
"2025-10-17 21:20:00",19.9,54.5,43.5
"2025-10-17 21:30:00",20.14,52.2,45.2
"2025-10-17 21:40:00",19.98,53.2,46.2
"2025-10-17 21:50:00",19.92,53.4,45.5
"2025-10-17 22:00:00",20.1,51.9,45.3
"2025-10-17 22:10:00",20.04,52,46.8
"2025-10-17 22:20:00",19.94,51.9,47
"2025-10-17 22:30:00",20.04,51.1,47.3
"2025-10-17 22:40:00",20.28,50.1,47.1
"2025-10-17 22:50:00",20.17,49.8,46.3
"2025-10-17 23:00:00",19.58,51.5,46.9
"2025-10-17 23:10:00",20.39,49,45.4
"2025-10-17 23:20:00",20.66,46.6,43.9
"2025-10-17 23:30:00",19.85,51.5,43.5
"2025-10-17 23:40:00",19.39,51.8,44.9
"2025-10-17 23:50:00",19.85,50.4,44.3
"2025-10-18 00:00:00",20.81,46.8,39.2
"2025-10-18 00:10:00",21.33,43.1,36.1
"2025-10-18 00:20:00",21.34,44,37.7
"2025-10-18 00:30:00",20.83,46.6,39.4
"2025-10-18 00:40:00",20.03,47.8,44.5
"2025-10-18 00:50:00",20.4,47.1,43.4
"2025-10-18 01:00:00",20.74,45.6,41.8
"2025-10-18 01:10:00",20.57,46.3,42.6
"2025-10-18 01:20:00",20.33,46.2,43.1
"2025-10-18 01:30:00",20,46.9,42.7
"2025-10-18 01:40:00",19.9,49.1,44
"2025-10-18 01:50:00",20,46,41.8
"2025-10-18 02:00:00",19.92,47.8,42.4
"2025-10-18 02:10:00",19.19,48.2,44
"2025-10-18 02:20:00",19.78,45.6,39.7
"2025-10-18 02:30:00",19.84,44.1,38
"2025-10-18 02:40:00",20.06,45.6,38
"2025-10-18 02:50:00",17.91,61.4,46.5
"2025-10-18 03:00:00",16.42,65.1,59.8
"2025-10-18 03:10:00",16.99,64,58.4
"2025-10-18 03:20:00",16.86,64.2,58.5
"2025-10-18 03:30:00",16.64,62.5,55.7
"2025-10-18 03:40:00",17.05,60.1,55
"2025-10-18 03:50:00",17.16,59.7,54.6
"2025-10-18 04:00:00",17.29,55.8,49.8
"2025-10-18 04:10:00",16.77,54.4,48.6
"2025-10-18 04:20:00",17.29,53,47.9
"2025-10-18 04:30:00",17.25,58.2,49.9
"2025-10-18 04:40:00",16.15,61.8,48.7
"2025-10-18 04:50:00",15.13,59.7,48.4
"2025-10-18 05:00:00",15.17,56.7,51.1
"2025-10-18 05:10:00",15.72,56.4,50.3
"2025-10-18 05:20:00",14.93,61.5,49.2
"2025-10-18 05:30:00",15.74,56.1,46.8
"2025-10-18 05:40:00",16.17,54,46.5
"2025-10-18 05:50:00",15.24,56.2,48.5
"2025-10-18 06:00:00",15.19,57.4,50.1
"2025-10-18 06:10:00",15.32,61.1,47.2
"2025-10-18 06:20:00",15.11,60.6,50.8
"2025-10-18 06:30:00",16.35,53.1,47.4
"2025-10-18 06:40:00",16.21,57.4,47.2
"2025-10-18 06:50:00",16.39,59.1,48.8
"2025-10-18 07:00:00",16.79,60.3,50.8
"2025-10-18 07:10:00",17.4,60.8,56.3
"2025-10-18 07:20:00",18.53,59.1,56
"2025-10-18 07:30:00",19.55,63.6,57.5
"2025-10-18 07:40:00",19.74,64.2,61
"2025-10-18 07:50:00",20.36,63.8,60.7
"2025-10-18 08:00:00",20.79,63.7,57.8
"2025-10-18 08:10:00",21.45,62.7,54.7
"2025-10-18 08:20:00",22.48,58.4,48.9
"2025-10-18 08:30:00",23.05,49.7,46.1
"2025-10-18 08:40:00",23.2,47.4,43.4
"2025-10-18 08:50:00",23.37,47.1,42.8
"2025-10-18 09:00:00",23.34,47.1,42.7
"2025-10-18 09:10:00",23.49,48.9,44.7
"2025-10-18 09:20:00",23.35,50.3,44.4
"2025-10-18 09:30:00",23.36,50.4,44.7
"2025-10-18 09:40:00",23.2,50.3,45.4
"2025-10-18 09:50:00",22.96,52.8,46.7
"2025-10-18 10:00:00",23.56,52.9,44.9
"2025-10-18 10:10:00",23.65,51.7,44.6
"2025-10-18 10:20:00",23.34,53.6,45.9
"2025-10-18 10:30:00",23.7,53.1,46.5
"2025-10-18 10:40:00",23.55,53.8,46.7
"2025-10-18 10:50:00",23.86,51.4,44.4
"2025-10-18 11:00:00",23.82,52,43.4
"2025-10-18 11:10:00",23.72,51.5,43.8
"2025-10-18 11:20:00",24.02,50.4,41.7
"2025-10-18 11:30:00",24.23,50.8,41.2
"2025-10-18 11:40:00",24.11,50.4,40.8
"2025-10-18 11:50:00",24.44,47.2,38.2
"2025-10-18 12:00:00",24.5,46.9,39.3
"2025-10-18 12:10:00",25.07,45.7,37.4
"2025-10-18 12:20:00",24.85,41.2,35
"2025-10-18 12:30:00",23.95,71.6,35
"2025-10-18 12:40:00",21.36,82.4,66
"2025-10-18 12:50:00",20.31,87.5,74.8
"2025-10-18 13:00:00",19.89,89.7,78.7
"2025-10-18 13:10:00",19.12,93.7,84.3
"2025-10-18 13:20:00",18.86,94.7,85.3
"2025-10-18 13:30:00",18.75,93.8,86.4
"2025-10-18 13:40:00",18.55,94.6,85.9
"2025-10-18 13:50:00",18.58,95,87.3
"2025-10-18 14:00:00",18.42,94.7,87.4
"2025-10-18 14:10:00",18.46,95.2,87.1
"2025-10-18 14:20:00",18.48,93.7,86.3
"2025-10-18 14:30:00",18.62,93.6,86.1
"2025-10-18 14:40:00",18.69,94.3,85.3
"2025-10-18 14:50:00",18.72,94,85.7
"2025-10-18 15:00:00",18.19,96.8,88.7
"2025-10-18 15:10:00",18.13,95.8,89.1
"2025-10-18 15:20:00",18.08,95.5,89.3
"2025-10-18 15:30:00",18.22,95.6,90
"2025-10-18 15:40:00",18.39,94.5,89.5
"2025-10-18 15:50:00",18.61,93.8,88.5
"2025-10-18 16:00:00",18.63,94,90
"2025-10-18 16:10:00",18.75,93.2,88.5
"2025-10-18 16:20:00",18.58,93.6,89.5
"2025-10-18 16:30:00",18.38,93.3,90.7
"2025-10-18 16:40:00",18.72,91.2,88.6
"2025-10-18 16:50:00",18.75,90.4,88.2
"2025-10-18 17:00:00",19.07,90.4,79.5
"2025-10-18 17:10:00",18.9,87.1,79
"2025-10-18 17:20:00",18.2,89.3,85.2
"2025-10-18 17:30:00",17.64,90.8,87.9
"2025-10-18 17:40:00",17.22,91.9,89.3
"2025-10-18 17:50:00",17,91.6,87.3
"2025-10-18 18:00:00",17.08,89.6,84.1
"2025-10-18 18:10:00",18.14,83.8,70.3
"2025-10-18 18:20:00",17.61,85.9,71.4
"2025-10-18 18:30:00",17.9,81.4,68
"2025-10-18 18:40:00",19.39,70.6,64.3
"2025-10-18 18:50:00",18.42,81.4,67.3
"2025-10-18 19:00:00",18.5,73.1,66
"2025-10-18 19:10:00",18.62,68.9,62
"2025-10-18 19:20:00",17.83,72.5,60.3
"2025-10-18 19:30:00",18.69,61.4,56.2
"2025-10-18 19:40:00",18.78,64.8,55.4
"2025-10-18 19:50:00",17.9,80.4,61.5
"2025-10-18 20:00:00",17.8,84.9,72
"2025-10-18 20:10:00",17.43,83.4,62.6
"2025-10-18 20:20:00",18.55,66.8,51.7
"2025-10-18 20:30:00",19.24,55.6,49.9
"2025-10-18 20:40:00",18.74,79.3,50.7
"2025-10-18 20:50:00",18.49,82.6,53
"2025-10-18 21:00:00",19.16,67.8,54.2
"2025-10-18 21:10:00",20.07,62.7,44.2
"2025-10-18 21:20:00",20,58.8,45.7
"2025-10-18 21:30:00",19.97,62.9,48.2
"2025-10-18 21:40:00",19.38,71.4,52
"2025-10-18 21:50:00",19.87,67.2,46.4
"2025-10-18 22:00:00",19.9,65.7,48
"2025-10-18 22:10:00",19.9,68.1,46.9
"2025-10-18 22:20:00",19.92,61.3,50.7
"2025-10-18 22:30:00",20.24,58.4,45.9
"2025-10-18 22:40:00",20.14,62.4,47.8
"2025-10-18 22:50:00",20.15,57,46.3
"2025-10-18 23:00:00",19.48,65.3,47.7
"2025-10-18 23:10:00",18.95,73.7,56.7
"2025-10-18 23:20:00",19.24,79.7,44.7
"2025-10-18 23:30:00",18.02,81.6,68.6
"2025-10-18 23:40:00",17.23,83.3,76.7
"2025-10-18 23:50:00",17.53,83.7,71.2
"2025-10-19 00:00:00",18.2,78,52.8
"2025-10-19 00:10:00",19.15,75.7,47.9
"2025-10-19 00:20:00",20.02,61,47.1
"2025-10-19 00:30:00",18.72,68.5,49.2
"2025-10-19 00:40:00",17.7,83,61.3
"2025-10-19 00:50:00",17.55,80.9,72.4
"2025-10-19 01:00:00",17.31,83.4,66
"2025-10-19 01:10:00",18.5,73.2,51.6
"2025-10-19 01:20:00",18.81,63.6,51.3
"2025-10-19 01:30:00",19.38,57.1,48.6
"2025-10-19 01:40:00",19.21,64.7,46.8
"2025-10-19 01:50:00",19.8,64.2,45.1
"2025-10-19 02:00:00",18.45,73.6,50.4
"2025-10-19 02:10:00",17.32,79.1,68.5
"2025-10-19 02:20:00",16.92,82.5,74.5
"2025-10-19 02:30:00",16.74,89.2,74.3
"2025-10-19 02:40:00",17.15,81.7,72
"2025-10-19 02:50:00",16.59,80.3,72.4
"2025-10-19 03:00:00",16.66,81.2,72.7
"2025-10-19 03:10:00",16.16,84.8,75.2
"2025-10-19 03:20:00",16.2,86.4,75.7
"2025-10-19 03:30:00",15.93,87.3,80.2
"2025-10-19 03:40:00",15.7,88.8,82.1
"2025-10-19 03:50:00",15.48,90.6,82
"2025-10-19 04:00:00",15.63,94,78.1
"2025-10-19 04:10:00",15.44,90.3,67.5
"2025-10-19 04:20:00",16.06,83.4,69.7
"2025-10-19 04:30:00",16.47,79.7,71.1
"2025-10-19 04:40:00",16.14,82.3,75.5
"2025-10-19 04:50:00",16,86.3,78.8
"2025-10-19 05:00:00",15.79,92.6,80.2
"2025-10-19 05:10:00",15.59,90.2,81.3
"2025-10-19 05:20:00",15.48,94.7,83.3
"2025-10-19 05:30:00",15.37,92.5,83.5
"2025-10-19 05:40:00",14.85,90.1,84
"2025-10-19 05:50:00",14.97,95,78.9
"2025-10-19 06:00:00",14.84,97.3,80.1
"2025-10-19 06:10:00",15.16,89.7,75.6
"2025-10-19 06:20:00",15.61,91.1,74.4
"2025-10-19 06:30:00",15.61,87,75.2
"2025-10-19 06:40:00",15.08,92.2,79.5
"2025-10-19 06:50:00",15.36,92.8,79.7
"2025-10-19 07:00:00",15.31,94,81.4
"2025-10-19 07:10:00",15.66,89.5,84.2
"2025-10-19 07:20:00",15.99,92.8,86.7
"2025-10-19 07:30:00",16.33,93.5,90.3
"2025-10-19 07:40:00",16.99,91.7,87.6
"2025-10-19 07:50:00",17.4,93.5,87.5
"2025-10-19 08:00:00",17.5,94.7,88.1
"2025-10-19 08:10:00",17.55,93.2,86.5
"2025-10-19 08:20:00",17.53,92.5,86.3
"2025-10-19 08:30:00",17.73,93,83.7
"2025-10-19 08:40:00",17.79,94.2,86.5
"2025-10-19 08:50:00",17.67,94.7,85.6
"2025-10-19 09:00:00",17.98,90.9,82.9
"2025-10-19 09:10:00",18.04,93.4,83.3
"2025-10-19 09:20:00",17.92,97,84.7
"2025-10-19 09:30:00",18.49,94.4,80.1
"2025-10-19 09:40:00",19.09,84.3,74.4
"2025-10-19 09:50:00",19.33,86.2,73.6
"2025-10-19 10:00:00",19.01,91.2,81.6
"2025-10-19 10:10:00",18.6,92.2,81.4
"2025-10-19 10:20:00",19.46,85.6,71.9
"2025-10-19 10:30:00",20.55,78.2,63.6
"2025-10-19 10:40:00",20.77,89,65
"2025-10-19 10:50:00",19.88,91.8,76.2
"2025-10-19 11:00:00",19.11,95.4,76.1
"2025-10-19 11:10:00",18.19,95.8,84.6
"2025-10-19 11:20:00",17.61,98.6,87.7
"2025-10-19 11:30:00",17.72,98.3,85.7
"2025-10-19 11:40:00",17.69,96.9,87.1
"2025-10-19 11:50:00",17.52,98,89
"2025-10-19 12:00:00",17.27,96.8,85.2
"2025-10-19 12:10:00",17.09,95.9,89.3
"2025-10-19 12:20:00",16.63,96.8,91.2
"2025-10-19 12:30:00",17.24,97,88.9
"2025-10-19 12:40:00",17.66,97.6,86.9
"2025-10-19 12:50:00",18.16,95.1,83.1
"2025-10-19 13:00:00",18.07,96.7,85
"2025-10-19 13:10:00",17.82,97.4,85.5
"2025-10-19 13:20:00",17.97,96.5,87.9
"2025-10-19 13:30:00",17.96,96.5,87.3
"2025-10-19 13:40:00",17.46,96.8,89.1
"2025-10-19 13:50:00",17.87,95.6,86.1
"2025-10-19 14:00:00",17.75,96.1,87.2
"2025-10-19 14:10:00",17.69,93.6,86.2
"2025-10-19 14:20:00",17.72,93.6,85.8
"2025-10-19 14:30:00",17.58,95.5,86.1
"2025-10-19 14:40:00",17.59,92.7,85.8
"2025-10-19 14:50:00",17.79,92,84.1
"2025-10-19 15:00:00",17.49,91.3,86.3
"2025-10-19 15:10:00",17.86,89.9,83.4
"2025-10-19 15:20:00",17.75,88.7,82.6
"2025-10-19 15:30:00",17.39,89,84.4
"2025-10-19 15:40:00",17.3,88.1,83.4
"2025-10-19 15:50:00",17.02,88.2,85.6
"2025-10-19 16:00:00",17.05,87.9,84.1
"2025-10-19 16:10:00",17.72,84.8,79.2
"2025-10-19 16:20:00",17.94,81.1,77.9
"2025-10-19 16:30:00",17.86,82.3,78.2
"2025-10-19 16:40:00",17.52,83.9,80.6
"2025-10-19 16:50:00",17.23,85.9,81.1
"2025-10-19 17:00:00",17.2,86.8,82.5
"2025-10-19 17:10:00",17.22,86,83
"2025-10-19 17:20:00",17.02,86.7,83.9
"2025-10-19 17:30:00",16.8,87.6,82.5
"2025-10-19 17:40:00",16.68,87.1,80.9
"2025-10-19 17:50:00",16.96,81.4,77.1
"2025-10-19 18:00:00",17.57,80.4,65.2
"2025-10-19 18:10:00",18.2,77.7,55.3
"2025-10-19 18:20:00",18.63,62.7,54.8
"2025-10-19 18:30:00",18.29,67.6,58.2
"2025-10-19 18:40:00",18.3,62.6,56.8
"2025-10-19 18:50:00",17.96,63.9,55
"2025-10-19 19:00:00",17.76,64.5,57.9
"2025-10-19 19:10:00",18.5,59.1,51.6
"2025-10-19 19:20:00",17.86,73.6,55.8
"2025-10-19 19:30:00",17.46,76.3,60.3
"2025-10-19 19:40:00",17.16,79.7,64.8
"2025-10-19 19:50:00",17.15,67.9,62.3
"2025-10-19 20:00:00",17.53,65.8,60.4
"2025-10-19 20:10:00",18.02,62.8,55.8
"2025-10-19 20:20:00",18.26,62.9,53
"2025-10-19 20:30:00",18.45,57.9,52.1
"2025-10-19 20:40:00",18.47,59.5,51.8
"2025-10-19 20:50:00",17.19,76.7,59.1
"2025-10-19 21:00:00",16.4,82,76.3
